# SentiWords v1.1 (14/03/2018)
# Copyright 2018 Trento RISE and FBK
# All rights reserved.
#
# SentiWords is distributed under the Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0) license.
# http://creativecommons.org/licenses/by-sa/3.0/
#
# For any information about SentiWords:
# https://hlt.fbk.eu/technologies/sentiwords
#
# If you use SentiWords, please cite:
# Gatti L., Guerini M. & Turchi M. "SentiWords: Deriving a High Precision and High Coverage Lexicon for Sentiment Analysis". 
# IEEE Transactions on Affective Computing 7.4 (2016): 409-421.
#
# --------------------------------------------
#
# SentiWords is based on SentiWordNet version 3.0.
# SentiWordNet website: http://sentiwordnet.isti.cnr.it/
#
# Each lemma#PoS in this file is associated with the prior polarity value computed from the scores of 
# all the SentiWordNet senses for that lemma#PoS, following the methodology described in Guerini et al. (2015). 
# Prior Polarity values are between -1 (very negative) and +1 (very positive).
#
# --------------------------------------------
#
# lemma#PoS	prior_polarity_score
lighten#v	0.26561
lightening#n	0
lighter-than-air_craft#n	0
lighter-than-air#a	0
lighter#n	0
lighter#v	0
lighterage#n	0
lighterman#n	0
lightheaded#a	-0.05588
lightheadedness#n	-0.42034
lighthearted#a	0.28394
lightheartedness#n	-0.18740
lighthorse_harry_lee#n	0
lighthouse_keeper#n	0
lighthouse#n	0
lighting_circuit#n	0
lighting_fixture#n	0
lighting_industry#n	0
lighting-up#a	0.12208
lighting#n	0.41247
lightless#a	0.19186
lightlessness#n	-0.06110
lightly_armored#a	0
lightly_armoured#a	0
lightly-armed#a	0
lightly#r	-0.02937
lightness#n	0.33098
lightning_arrester#n	0
lightning_bug#n	0
lightning_conductor#n	0
lightning_hurler#n	0
lightning_rod#n	0
lightning#n	0
lightproof#a	-0.08901
lights-out#n	-0.02960
lightship#n	0
lightsome#a	0.31950
lightsomely#r	-0.01227
lightsomeness#n	-0.18185
lightweight#a	0.24091
lightweight#n	0.26040
lightwood#n	0.08478
ligne#n	0
ligneous_plant#n	0
ligneous#a	0
lignify#v	0
lignin#n	0
lignite#n	0
lignosae#n	0
lignum_vitae#n	0
lignum#n	0
ligularia#n	0
ligule#n	0
liguria#n	0
ligurian_sea#n	0
ligustrum_amurense#n	0
ligustrum_ibolium#n	0
ligustrum_japonicum#n	0
ligustrum_lucidum#n	0
ligustrum_obtusifolium#n	0
ligustrum_ovalifolium#n	0
ligustrum_vulgare#n	0
ligustrum#n	0
lii#a	0
liii#a	0
likable#a	0.47289
like_a_shot#r	-0.28345
like_an_expert#r	0.12208
like_blue_murder#r	-0.19821
like_clockwork#r	0.15793
like_crazy#r	0
like_hell#r	0.15754
like_kings#r	0.12208
like_mad#r	0
like_royalty#r	0.12208
like_sin#r	0
like_the_devil#r	0
like_thunder#r	0
like-minded#a	0.12208
like#a	0.59491
like#n	0.56176
like#v	0.58188
likeable#a	-0.08163
liked#a	0.21734
likelihood#n	0.17148
likeliness#n	0.15793
likely#a	0.50262
likely#r	0
liken#v	0
likeness#n	0.44847
likening#n	0
likewise#r	0
liking#n	0.06700
likuta#n	0
lilac-blue#a	0
lilac-colored#a	0
lilac-pink#a	-0.19821
lilac-purple#a	0
lilac#a	0
lilac#n	0
lilangeni#n	0
liliaceae#n	-0.07997
liliaceous_plant#n	0
liliaceous#a	0
liliales#n	0
lilian_alicia_marks#n	0
liliid_monocot_family#n	0
liliid_monocot_genus#n	0
liliidae#n	0
liliopsid_family#n	0
liliopsid_genus#n	0
liliopsid#n	0
liliopsida#n	0
lilith#n	0
lilium_auratum#n	0
lilium_canadense#n	0
lilium_candidum#n	0
lilium_catesbaei#n	0
lilium_columbianum#n	0
lilium_lancifolium#n	0
lilium_longiflorum#n	0
lilium_maritinum#n	0
lilium_martagon#n	0
lilium_michiganense#n	0
lilium_pardalinum#n	0
lilium_philadelphicum#n	0
lilium_superbum#n	0
lilium#n	-0.19821
liliuokalani#n	0
lille#n	0
lillian_gish#n	0
lillian_hellman#n	0
lillian_russell#n	0
lillie_langtry#n	0
lillie#n	0
lilliput#n	0
lilliputian#a	0.01412
lilliputian#n	0
lilo#n	0
lilongwe#n	0
lilt#n	0
lilt#v	0.17826
lilting#a	-0.16650
lily_family#n	-0.07997
lily_of_the_incas#n	0
lily_of_the_nile#n	0
lily_of_the_valley#n	0
lily_pad#n	0
lily_pons#n	0
lily_turf#n	0
lily-livered#a	-0.34088
lily-of-the-valley_tree#n	0
lily-white#a	0
lily#n	0
lilyturf#n	0
lima_bean_plant#n	0
lima_bean#n	0
lima#n	0
limacidae#n	0
limacine#a	-0.08901
limacoid#a	-0.08901
liman#n	0
limanda_ferruginea#n	0
limanda#n	0
limax#n	0
limb-girdle_muscular_dystrophy#n	0.15793
limb#n	0
limbed#a	-0.07997
limber_pine#n	0
limber_up#v	0
limber#a	0.34180
limber#n	0
limber#v	0
limbers#n	0
limbic_brain#n	0
limbic_system#n	0
limbic#a	0
limbless#a	0
limbo#n	-0.14752
limburger#n	0.12208
limbus#n	0
lime_disease_spirochete#n	0
lime_hydrate#n	0
lime_juice#n	0.15793
lime_tree#n	0
lime#n	0
lime#v	0
limeade#n	0
limeira#n	0
limekiln#n	0
limelight#n	0
limen#n	0.12208
limenitis_archippus#n	0
limenitis_arthemis#n	0
limenitis_astyanax#n	0
limenitis_camilla#n	0
limenitis#n	0
limerick#n	-0.02298
limestone_fern#n	0
limestone_salamander#n	0
limestone#n	0
limewater#n	0
limey#n	0
limicolae#n	0
limicoline_bird#n	0
limit_point#n	0
limit#n	-0.09211
limit#v	0
limitation#n	0.13780
limited_audit#n	0
limited_company#n	0
limited_edition#n	0
limited_liability#n	-0.42036
limited_review#n	0.12208
limited_war#n	-0.07997
limited#a	-0.18869
limited#n	0
limitedly#r	0.15793
limiter#n	0
limiting#a	0
limiting#n	0
limitless#a	0.50302
limitlessness#n	-0.42036
limn#v	0
limner#n	0
limning#n	0
limnobium#n	0
limnocryptes_minima#n	0
limnocryptes#n	0
limnodium_spongia#n	0
limnodromus_griseus#n	0
limnodromus_scolopaceus#n	0
limnodromus#n	0
limnological#a	0
limnologically#r	0.12208
limnologist#n	0
limnology#n	0
limnos#n	0
limo#n	0
limonene#n	0
limonite#n	0
limonium#n	0
limosa_haemastica#n	0
limosa#n	0
limousin#n	0
limousine#n	0
limp#a	-0.57976
limp#n	-0.57864
limp#v	-0.56238
limpa#n	0
limper#n	-0.38925
limpet#n	-0.35155
limpid#a	0.27276
limpidity#n	0.09444
limpidly#r	0.15793
limping#n	0.12208
limpkin#n	0
limply#r	0
limpness#n	0.15199
limpopo#n	0
limulidae#n	0
limulus_polyphemus#n	0
limulus#n	0
lin#n	0
linac#n	0
linaceae#n	0
linage#n	0
linalool#n	0
linanthus_dianthiflorus#n	-0.19821
linanthus_dichotomus#n	0
linanthus#n	0
linaria_canadensis#n	0
linaria_vulgaris#n	0
linaria#n	0
linchpin#n	0
lincocin#n	0
lincoln_memorial#n	0
lincoln_steffens#n	0
lincoln's_birthday#n	0
lincoln#n	0
lincolnesque#a	0
lincolnian#a	0
lincolnshire#n	0
lincomycin#n	0
lind#n	0
lindane#n	0
lindbergh#n	0
linden_family#n	0
linden_tree#n	0
linden#n	0
lindera_benzoin#n	0
lindera#n	0
lindesnes#n	0
lindheimera_texana#n	0
lindheimera#n	0
lindsay#n	0
lindy_hop#n	0
lindy#n	0
line_backer#n	0
line_block#n	0
line_coach#n	0
line_double#n	0
line_drawing#n	0
line_drive#n	0
line_engraving#n	0
line_feed#n	0
line_item#n	0
line_judge#n	0
line_management#n	0
line_of_battle#n	0
line_of_business#n	0
line_of_control#n	0
line_of_credit#n	0
line_of_defence#n	0
line_of_defense#n	0
line_of_descent#n	0
line_of_destiny#n	0.12208
line_of_duty#n	0
line_of_fate#n	0.12208
line_of_fire#n	0
line_of_flight#n	0
line_of_force#n	0
line_of_gab#n	-0.19821
line_of_heart#n	0.17826
line_of_inquiry#n	0
line_of_latitude#n	-0.07997
line_of_least_resistance#n	-0.07997
line_of_life#n	0
line_of_longitude#n	0
line_of_march#n	0
line_of_merchandise#n	0
line_of_poetry#n	0
line_of_products#n	0
line_of_questioning#n	0
line_of_reasoning#n	0.12208
line_of_saturn#n	0.12208
line_of_scrimmage#n	0
line_of_sight#n	0
line_of_succession#n	0
line_of_thought#n	0
line_of_verse#n	0
line_of_vision#n	0
line_of_work#n	0
line_officer#n	-0.28345
line_one's_pockets#v	0
line_organisation#n	0
line_organization#n	0
line_personnel#n	0
line_printer#n	0
line_roulette#n	0
line_score#n	0
line_single#n	0
line_spectrum#n	0
line_squall#n	0
line_storm#n	0
line_triple#n	0
line_up#v	0
line_worker#n	0
line-at-a-time_printer#n	0
line-drive_double#n	0
line-drive_single#n	0
line-drive_triple#n	0
line-shooter#n	0.12208
line-shooting#n	0.12208
line#n	-0.06062
line#v	0
lineage#n	0
lineal#a	0
lineally#r	0
lineament#n	0.10554
linear_a#n	0
linear_accelerator#n	0
linear_algebra#n	0
linear_b#n	0
linear_equation#n	0
linear_leaf#n	0.17826
linear_measure#n	0
linear_operator#n	0
linear_perspective#n	0
linear_programming#n	0
linear_regression#n	0
linear_unit#n	0
linear#a	0.05215
linearise#v	0
linearity#n	0
linearize#v	0
linearly#r	0.12208
lineation#n	0
linebacker_blitzing#n	0
linebacker#n	0
linecut#n	0
lined_snake#n	0
lined#a	-0.16039
linelike#a	0
lineman#n	0
linemen#n	0
linen_paper#n	0.21734
linen#n	0.21368
linendraper#n	0
liner_train#n	0
liner#n	-0.00436
linesman#n	0
lineup#n	0
ling_ko#n	0
ling-pao#n	0.12208
ling#n	0
lingam#n	0
lingberry#n	0
lingcod#n	0
lingenberry#n	0
linger_over#v	0.12208
linger#v	-0.19644
lingerer#n	0
lingerie#n	0
lingering#n	0
lingeringly#r	0
lingo#n	0
lingonberry#n	0
lingua_franca#n	0
lingua#n	0
lingual_artery#n	0
lingual_vein#n	0
lingual#a	0
lingual#n	0
lingually#r	0
lingualumina#n	0
linguica#n	0.12208
linguine#n	0
linguini#n	0
linguist#n	0
linguistic_atlas#n	0.17826
linguistic_communication#n	0
linguistic_competence#n	0
linguistic_context#n	0
linguistic_geography#n	0
linguistic_performance#n	0
linguistic_process#n	0
linguistic_profiling#n	0
linguistic_relation#n	0
linguistic_rule#n	0
linguistic_scientist#n	0
linguistic_string#n	0
linguistic_unit#n	0
linguistic_universal#n	-0.07997
linguistic#a	0
linguistically#r	0
linguistics_department#n	0.12208
linguistics#n	0
lingulate#a	0
lingvo_kosmopolita#n	0
liniment#n	-0.07997
linin#n	0
lining#n	-0.01524
link_trainer#n	0
link_up#v	0
link-attached_station#n	0
link-attached_terminal#n	0
link#n	0
link#v	0
linkage_editor#n	0
linkage_group#n	0
linkage#n	0
linkboy#n	0
linked_genes#n	0
linked#a	0
linking_verb#n	0
linkman#n	0
links_course#n	0
links#n	0
linksman#n	0
linkup#n	0
linnaea_borealis_americana#n	0
linnaea_borealis#n	0
linnaea#n	0
linnaean#a	0
linnaeus#n	0
linnean#a	0
linnet#n	0
lino#n	0
linocut#n	0
linoleic_acid#n	0
linolenic_acid#n	0
linoleum_cutter#n	0
linoleum_knife#n	0
linoleum#n	0
linolic_acid#n	0
linosyris_vulgaris#n	0
linotype_machine#n	0
linotype#n	0
linseed_oil#n	0
linseed#n	0
linsey-woolsey#n	0
linstock#n	0
lint#n	-0.16349
lintel#n	0
lintwhite#n	0
linum#n	0
linuron#n	0
linus_carl_pauling#n	0
linus_pauling#n	0
linux#n	0
linz#n	0
liomys_irroratus#n	0
liomys#n	-0.01819
lion_cub#n	0
lion_marmoset#n	0
lion_monkey#n	0
lion-hunter#n	0
lion-jaw_forceps#n	0
lion's_beard#n	0
lion's_foot#n	0
lion's-ear#n	0
lion#n	0
lionel_barrymore#n	0
lionel_hampton#n	0
lionel_trilling#n	0
lioness#n	0
lionet#n	0
lionfish#n	0
lionhearted#a	-0.02386
lionise#v	0.17826
lionize#v	0.17826
lions_club#n	0.21734
liopelma_hamiltoni#n	0
liopelma#n	0
liopelmidae#n	0
liothyronine#n	0
lip_balm#n	0
lip_fern#n	0
lip_off#v	0
lip_reader#n	0
lip_rouge#n	0
lip_service#n	0.04030
lip_sync#n	0
lip_synch#n	0
lip_synchronisation#n	0
lip_synchronization#n	0
lip-gloss#n	0
lip-read#v	0
lip-shaped#a	0
lip-sync#v	0
lip-synch#v	0
lip#n	0
lipaemia#n	0
liparidae#n	0
liparididae#n	0
liparis_liparis#n	0
liparis_loeselii#n	0
liparis#n	0
lipase#n	0.17826
lipchitz#n	0
lipectomy#n	0
lipemia#n	0
lipfern#n	0
lipid_granulomatosis#n	-0.34088
lipid-lowering_medication#n	0.12208
lipid-lowering_medicine#n	0.12208
lipid#n	0
lipidaemia#n	0
lipide#n	0
lipidemia#n	0
lipidosis#n	-0.28345
lipitor#n	0
lipizzan#n	0
lipless#a	-0.28345
liplike#a	0
lipmann#n	0
lipo-hepin#n	0
lipo-lutin#n	0
lipochondrodystrophy#n	-0.42036
lipogram#n	0
lipoid_granulomatosis#n	-0.34088
lipoid#n	0
lipoidaemia#n	0
lipoidemia#n	0
lipoma#n	0
lipomatosis#n	0
lipophilic#a	0
lipoprotein#n	0
liposarcoma#n	0.12208
liposcelis_divinatorius#n	-0.34088
liposcelis#n	0
liposomal_delivery_vector#n	0
liposome#n	0
liposuction#n	0
lipotropic#a	0
lipotyphla#n	0
lipped#a	0.15793
lippi#n	0
lippizan#n	0
lippizaner#n	0
lippmann#n	0
lipread#v	0
lipreading#n	0
lipscomb#n	0
lipstick_plant#n	0
lipstick#n	0
lipstick#v	0
liquaemin#n	0
liquefaction#n	0
liquefiable#a	0.28394
liquefied_petroleum_gas#n	0
liquefied#a	0
liquefy#v	0
liquescent#a	-0.07997
liqueur_glass#n	0
liqueur#n	-0.11578
liquid_air#n	0
liquid_assets#n	0
liquid_bleach#n	0
liquid_body_substance#n	0
liquid_crystal_display#n	0
liquid_crystal#n	0.15793
liquid_detergent#n	0
liquid_diet#n	0
liquid_ecstasy#n	0
liquid_measure#n	0
liquid_metal_reactor#n	0
liquid_nitrogen#n	0
liquid_oxygen#n	0
liquid_pred#n	0
liquid_soap#n	0
liquid_state#n	0
liquid_unit#n	0
liquid-fueled#a	0
liquid#a	0.10570
liquid#n	0.12130
liquidambar_styraciflua#n	0
liquidambar#n	0
liquidate#v	-0.24774
liquidation#n	0
liquidator#n	0
liquidise#v	0
liquidiser#n	0
liquidity_crisis#n	0
liquidity#n	0.08590
liquidize#v	0
liquidizer#n	0
liquidness#n	0
liquifiable#a	0.28394
liquified#a	0
liquify#v	0
liquor_licence#n	0
liquor_license#n	0
liquor_store#n	0
liquor#n	0
liquorice#n	0
lir#n	0
lira#n	0
liriodendron_tulipifera#n	0
liriodendron#n	0
liriope_muscari#n	0
liriope#n	-0.07997
lis_pendens#n	0
lisboa#n	0
lisbon#n	0
lise_meitner#n	0
lisinopril#n	0
lisle_thread#n	0
lisle#n	0
lisp_compiler#n	0
lisp_program#n	0
lisp#n	0
lisp#v	0
lisper#n	0.12208
lispingly#r	0
lissom#a	0.15793
lissome#a	0.15793
lissomeness#n	0.12208
list_price#n	0
list_processing#n	0
list_system#n	0
list-processing_language#n	0
list#n	0
list#v	0
listed_security#n	0
listed#a	0
listen_in#v	-0.34088
listen#v	0
listener#n	0
listening_watch#n	0
listening#n	0
lister_plough#n	0
lister_plow#n	0
lister#n	0
listera_convallarioides#n	0
listera_cordata#n	0
listera_ovata#n	0
listera#n	0
listeria_meningitis#n	0
listeria_monocytogenes#n	-0.07997
listeria#n	0
listeriosis#n	0
listing#n	0
listless#a	-0.24542
listlessly#r	0.12208
listlessness#n	0.15868
liston#n	0
lisu#n	0
liszt#n	0.12208
lit_crit#n	0.12208
lit#a	0.15754
lit#n	0
litany#n	0
litas#n	0
litchee#n	0
litchi_chinensis#n	0
litchi_nut#n	0
litchi_tree#n	0
litchi#n	0
lite#a	0
liter#n	0
literacy#n	0.67280
literal_error#n	0
literal_interpretation#n	0.21734
literal#a	0.21834
literal#n	0
literalise#v	0
literalism#n	-0.06819
literalize#v	0
literally#r	0
literalness#n	0.12208
literary_agent#n	0
literary_argument#n	0
literary_composition#n	0
literary_critic#n	0
literary_criticism#n	0.10670
literary_genre#n	-0.07997
literary_hack#n	-0.28345
literary_pirate#n	0
literary_review#n	0
literary_study#n	0
literary_work#n	0
literary#a	0.22428
literate_person#n	0
literate#a	0.11611
literate#n	0
literati#n	0.12208
literatim#r	0
literature#n	0
lithane#n	0
lithe-bodied#a	-0.19821
lithe#a	0.15793
litheness#n	0.12208
lithesome#a	0.15793
lithia_water#n	0
lithiasis#n	0
lithic#a	0
lithium_carbonate#n	0
lithium#n	-0.04942
lithocarpus_densiflorus#n	0
lithocarpus_glaber#n	0
lithocarpus_glabra#n	0
lithocarpus#n	0
lithodidae#n	-0.19821
lithoglyptics#n	0
lithograph_machine#n	0
lithograph#n	0
lithograph#v	0
lithographer#n	0
lithographic#a	0
lithography#n	0
lithology#n	0
lithomancer#n	0
lithomancy#n	0
lithomantic#a	0
lithonate#n	0
lithophragma_affine#n	0
lithophragma_affinis#n	0
lithophragma_parviflorum#n	0
lithophragma#n	0
lithophyte#n	0
lithophytic_plant#n	0
lithophytic#a	0
lithops#n	0
lithospermum_canescens#n	0
lithospermum_caroliniense#n	0
lithospermum_officinale#n	0
lithospermum#n	0
lithosphere#n	0
lithotomy_position#n	0
lithotomy#n	0
lithuania#n	0
lithuanian_monetary_unit#n	0
lithuanian#a	0
lithuanian#n	0
lithuresis#n	0
litigant#n	0
litigate#v	0
litigation#n	0
litigator#n	0
litigious#a	0.17964
litigiousness#n	-0.01819
litmus_paper#n	-0.07997
litmus_test#n	0
litmus#n	0
litocranius_walleri#n	0
litocranius#n	0
litoral#n	0
litotes#n	-0.28345
litre#n	0
litter_basket#n	0
litter_lout#n	0
litter-basket#n	0
litter-bearer#n	0
litter#n	0
litter#v	-0.56021
litterateur#n	0
litterbin#n	0
litterbug#n	0
littered#a	-0.34088
litterer#n	0
little_auk#n	0
little_barley#n	0
little_bear#n	0
little_bighorn_river#n	0
little_bighorn#n	0
little_black_ant#n	0
little_blue_heron#n	0
little_brother#n	-0.19821
little_brown_bat#n	0
little_brown_myotis#n	0
little_by_little#r	0
little_chief_hare#n	0
little_club_moss#n	0
little_clubmoss#n	0
little_corporal#n	0
little_dictionary#n	0
little_dipper#n	0
little_dog#n	0
little_ebony_spleenwort#n	0
little_egret#n	0
little_finger#n	-0.07997
little_giant#n	0
little_girl#n	0.12208
little_golden_zinnia#n	0
little_grebe#n	0
little_hand#n	0
little_horn#n	0
little_joe#n	0
little_john#n	-0.19821
little_league#n	0
little_leaguer#n	0
little_lord_fauntleroy#n	-0.16650
little_missouri_river#n	0
little_missouri#n	0
little_mo_connolly#n	0
little_office#n	0
little_owl#n	0
little_phoebe#n	0
little_potato#n	-0.06110
little_red_riding_hood#n	0
little_rhody#n	0
little_rock#n	0
little_sioux_river#n	0
little_sister#n	-0.28345
little_skate#n	0
little_slam#n	0
little_sparrow#n	0
little_spotted_skunk#n	0
little_terror#n	-0.28345
little_theater#n	0
little_theatre#n	0
little_toe#n	0
little_wabash_river#n	0
little_wabash#n	0
little-head_snakeweed#n	0
little-known#a	-0.28345
little-leaf_fig#n	0
little-league_team#n	0
little#a	0.26932
little#n	0.23091
little#r	0.22902
littleneck_clam#n	0.11842
littleneck#n	0.11842
littleness#n	0.16313
littler#a	-0.07997
littoral_zone#n	0
littoral#a	0
littoral#n	0
littorina#n	0
littorinidae#n	0
littre#n	0
liturgical#a	0
liturgics#n	0
liturgiology#n	0
liturgist#n	-0.07997
liturgy#n	0
liv#a	0
livable#a	0.28394
live_axle#n	0
live_birth#n	0
live_body#n	0
live_down#v	0.15793
live_in#v	0
live_it_up#v	-0.07997
live_load#n	0
live_oak#n	0
live_on#v	0
live_out#v	0
live_over#v	0
live_steam#n	-0.07997
live_together#v	0
live_up_to#v	0.21734
live_wire#n	0.12208
live_with#v	-0.07997
live-and-die#n	0
live-bearer#n	0
live-bearing#a	-0.07997
live-forever#n	0
live#a	0.73340
live#r	0
live#v	0.74133
liveable#a	0.28394
liveborn_infant#n	0
liveborn#a	0.08478
livedo#n	-0.42036
livelihood#n	0
liveliness#n	0.15754
livelong#a	-0.07997
livelong#n	0
lively#a	0.54628
liven_up#v	0.12208
liven#v	0.24530
liveness#n	0
liver_cancer#n	-0.38925
liver_chestnut#n	0
liver_disease#n	-0.02386
liver_fluke#n	0
liver_pudding#n	0
liver_rot#n	-0.34088
liver_sausage#n	0
liver_spot#n	-0.07997
liver-colored#a	0
liver-spotted_dalmatian#n	-0.19821
liver#a	0
liver#n	0
liveried#a	-0.34088
liverish#a	-0.42036
liverleaf#n	0
livermore#n	0
liverpool#n	0
liverpudlian#a	0
liverpudlian#n	0
liverwort#n	0
liverwurst#n	0
livery_company#n	-0.07997
livery_driver#n	0
livery_stable#n	0
livery#a	-0.15712
livery#n	0
liveryman#n	0
livestock#n	0
livid#a	-0.39598
lividity#n	-0.12619
lividly#r	0.15793
lividness#n	-0.38925
living_accommodations#n	0
living_arrangement#n	0
living_dead#n	0
living_death#n	-0.01819
living_granite#n	0
living_quarters#n	0
living_rock#n	0
living_room#n	0
living_space#n	0
living_stone#n	0
living_substance#n	0
living_thing#n	0
living_trust#n	0
living_wage#n	-0.07997
living_will#n	-0.34088
living-room#n	0
living#a	0.20539
living#n	0
livingroom_set#n	0
livingroom_suite#n	0
livingston#n	0
livingstone_daisy#n	0
livingstone#n	0
livistona_australis#n	0.12208
livistona#n	0
livonia#n	0
livonian-speaking#a	0
livonian#n	0
livy#n	0
liza#n	0
lizard_orchid#n	0
lizard's-tail_family#n	0
lizard's-tail#n	0
lizard#n	0
lizardfish#n	0
ljubljana#n	0
llama#n	0.05985
llano_estacado#n	0
llano#n	0
llb#n	0
lld#n	-0.07997
llew_llaw_gyffes#n	0
llewelyn_powys#n	0
llm#n	0
lloyd_webber#n	0
lloyd#n	0
llud#n	0
llullaillaco#n	0
llyr#n	0
lm#n	0
lo/ovral#n	0
loach#n	0
load_down#v	0
load_factor#n	0
load_line#n	0
load_up#v	0
load-bearing#a	0.28394
load-shedding#n	0
load#n	-0.16554
load#v	-0.13803
loaded_down#a	0
loaded#a	-0.11238
loader#n	0
loading_area#n	0
loading_dock#n	0
loading_zone#n	0
loading#n	0.01264
loads#n	-0.19821
loadstar#n	0
loadstone#n	0
loaf_of_bread#n	0
loaf_sugar#n	0
loaf#n	0
loaf#v	0.16209
loafer#n	0
loafing#n	0
loam#n	0
loamless#a	0
loamy#a	0
loan_application#n	0
loan_approval#n	0
loan_collection#n	0
loan_office#n	0
loan_participation#n	0
loan_shark#n	0.12208
loan_translation#n	0
loan-blend#n	0
loan#n	0
loan#v	0
loanblend#n	0
loaner#n	0
loaning#n	0
loanword#n	0
loasa_family#n	0
loasa#n	0
loasaceae#n	0
loath#a	-0.19985
loathe#v	-0.60208
loather#n	-0.28345
loathing#n	-0.62640
loathly#a	-0.35258
loathsome#a	-0.48246
loathsomeness#n	-0.13427
lob#n	0
lob#v	0.12208
lobachevsky#n	0
lobar_pneumonia#n	0.17826
lobar#a	0
lobata#n	0
lobate_foot#n	0
lobate#a	-0.06984
lobated#a	-0.01819
lobby#n	-0.07747
lobby#v	0
lobbying_expense#n	0.17826
lobbyism#n	-0.07997
lobbyist#n	-0.42116
lobe_of_the_lung#n	0.15793
lobe-finned_fish#n	0
lobe#n	0
lobectomy#n	0
lobed_leaf#n	0.15793
lobed_spleenwort#n	0
lobed#a	-0.05621
lobefin#n	0
lobelia_cardinalis#n	0.12208
lobelia_dortmanna#n	0
lobelia_family#n	-0.07997
lobelia_inflata#n	0
lobelia_siphilitica#n	0
lobelia#n	0
lobeliaceae#n	-0.07997
lobeliaceous#a	0
lobipes_lobatus#n	0
lobipes#n	0
lobito#n	0
loblolly_pine#n	0
loblolly#n	0
lobotes_pacificus#n	0
lobotes_surinamensis#n	0
lobotes#n	0
lobotidae#n	0
lobotomy#n	-0.63580
lobscouse#n	0
lobscuse#n	0
lobster_a_la_newburg#n	0
lobster_butter#n	-0.34088
lobster_newburg#n	0
lobster_plant#n	0
lobster_pot#n	0
lobster_stew#n	0
lobster_tail#n	0
lobster_tart#n	0
lobster_thermidor#n	0
lobster-backed#a	0
lobster#n	0
lobsterback#n	0
lobsterman#n	0
lobular#a	0
lobularia_maritima#n	0
lobularia#n	0
lobularity#n	0
lobule#n	0
lobworm#n	0
local_anaesthesia#n	0
local_anaesthetic#n	0
local_anesthesia#n	0
local_anesthetic#n	0
local_area_network#n	0
local_authority#n	0
local_call#n	0
local_department#n	0
local_government#n	0
local_option#n	0
local_oscillator#n	0
local_post_office#n	0
local_road#n	0
local_street#n	0
local_time#n	0
local#a	0
local#n	0
locale#n	0
localisation_of_function#n	0
localisation_principle#n	0
localisation#n	0
localise#v	0
localised#a	0
localism#n	0
locality#n	0
localization_of_function#n	0
localization_principle#n	0
localization#n	0
localize#v	0
localized#a	0
locally#r	0
locate#v	0
located#a	0
locater#n	0
locating#n	0
location#n	0
locative_role#n	0
locative#n	0
locator#n	0
loch_achray#n	0
loch_linnhe#n	0
loch_ness_monster#n	0
loch_ness#n	0
loch#n	0
lochaber_ax#n	0.12208
lochia#n	0
lock_away#v	0
lock_chamber#n	0
lock_in#v	0
lock_out#v	0
lock_ring#n	0
lock_up#v	0.10554
lock_washer#n	0
lock-gate#n	0.15793
lock-up_option#n	0
lock#n	-0.15033
lock#v	-0.11209
lockage#n	0
lockbox#n	0
lockdown#n	0
locke#n	0
locker_room#n	0
locker-room#a	0
locker#n	0
locket#n	0
locking_pliers#n	0
locking#n	0
lockjaw#n	0
lockkeeper#n	0
lockman#n	0
lockmaster#n	0
locknut#n	0
lockout#n	0
lockring#n	0
locksmith#n	0
lockstep#n	0.11300
lockstitch#n	0
lockup#n	-0.41938
loco_disease#n	-0.38925
loco#a	-0.08889
locoism#n	-0.38925
locomote#v	0
locomotion#n	0
locomotive_engine#n	0
locomotive_engineer#n	0
locomotive#a	0
locomotive#n	0
locomotor_ataxia#n	-0.25931
locomotor#a	0
locoweed#n	-0.02960
locule#n	0
loculus#n	0
locum_tenens#n	0
locum#n	0
locus_classicus#n	0
locus_niger#n	0
locus_of_infection#n	0
locus#n	0
locust_bean#n	0
locust_pod#n	0
locust_tree#n	-0.07997
locust#n	-0.47495
locusta_migratoria#n	0
locusta#n	0
locustidae#n	0
locution#n	0
loddon_pondweed#n	0
lode#n	0.11051
lodestar#n	0
lodestone#n	0
lodge_in#v	0
lodge#n	0
lodge#v	0
lodgement#n	0.01301
lodgepole_pine#n	0
lodgepole#n	0
lodger#n	0
lodging_house#n	0
lodging#n	0.02010
lodgings#n	0.12208
lodgment#n	0.01301
lodine#n	-0.19821
lodz#n	0
loeb#n	0
loess#n	-0.07997
loestrin#n	0
loewe#n	0
loewi#n	0
lofortyx_californicus#n	0
lofortyx#n	0
lofoten#n	0
loft_bombing#n	-0.19821
loft#n	0
loft#v	0
loftily#r	0.12208
loftiness#n	0.19229
lofty#a	0.16983
log_cabin#n	0
log_in#v	0
log_line#n	0
log_off#v	0
log_on#v	0
log_out#v	0
log_up#v	0
log_z's#v	-0.07997
log-in#v	0
log#n	0
log#v	0
logagraphia#n	0
logan#n	0
loganberry#n	0
logania#n	0
loganiaceae#n	0
logarithm#n	0
logarithmic_scale#n	0
logarithmic#a	0
logarithmically#r	0.15793
logbook#n	0
loge#n	0
logger#n	0
loggerhead_shrike#n	0
loggerhead_turtle#n	0
loggerhead#n	-0.12940
loggerheaded#a	0.17826
loggia#n	0
logginess#n	0.12208
logging#n	0
logic_bomb#n	0
logic_diagram#n	0
logic_element#n	0
logic_gate#n	0
logic_operation#n	0
